date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:49	19533/19533	---M--	200	added ('OK')	text/css	etag:%224c4d-60a21ea742fdc%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from http://localhost:8080/cramy/)
18:48:51	117332/117332	---M--	200	added ('OK')	text/css	etag:%221ca54-60a21ea69dca4%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.17.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/css/frontend-lite.min8864.css	(from http://localhost:8080/cramy/)
18:48:51	16471/16471	---M--	200	added ('OK')	text/css	etag:%224057-60a21ea774479%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from http://localhost:8080/cramy/)
18:48:52	30999/30999	---M--	200	added ('OK')	text/css	etag:%227917-60a21ea74e75c%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from http://localhost:8080/cramy/)
18:48:53	792905/792905	---M--	200	added ('OK')	text/css	etag:%22c1949-60a59ee149f58%22	http://localhost:8080/cramy/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/css/frontend.min.css?ver=6.4.1	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/css/frontend.minaec2.css	(from http://localhost:8080/cramy/)
18:48:55	10817/10817	---MC-	200	added ('OK')	application/rss+xml	etag:%225a5971e1b29f619ed647ccc8f44a4128%22	http://localhost:8080/cramy/comments/feed/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/comments/feed/index.html	(from http://localhost:8080/cramy/)
18:48:55	1477/1477	---M--	200	added ('OK')	text/css	etag:%225c5-60af81881937e%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-3.css?ver=1700910539	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-32e84.css	(from http://localhost:8080/cramy/)
18:48:55	11608/11608	---M--	200	added ('OK')	text/css	etag:%222d58-60a951e839c4b%22	http://localhost:8080/cramy/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.17.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor-pro/assets/css/frontend-lite.mine7ad.css	(from http://localhost:8080/cramy/)
18:48:56	38700/38700	---M--	200	added ('OK')	text/css	etag:%22972c-60a5a3c953cae%22	http://localhost:8080/cramy/wp-content/plugins/sellkit-pro/assets/dist/css/frontend.min.css?ver=1.7.1	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/sellkit-pro/assets/dist/css/frontend.min4735.css	(from http://localhost:8080/cramy/)
18:48:57	140397/140397	---M--	200	added ('OK')	text/css	etag:%222246d-60a5a39f6179c%22	http://localhost:8080/cramy/wp-content/plugins/sellkit/assets/dist/css/frontend.min.css?ver=1.7.9	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/sellkit/assets/dist/css/frontend.min97e9.css	(from http://localhost:8080/cramy/)
18:48:59	17222/17222	---M--	200	added ('OK')	text/css	etag:%224346-60a21ea74b498%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.1.4	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.css	(from http://localhost:8080/cramy/)
18:48:59	52347/52347	---M--	200	added ('OK')	text/css	etag:%22cc7b-60b13c03844e8%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-8.css?ver=1701029317	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-8a8d3.css	(from http://localhost:8080/cramy/)
18:49:01	2101/2101	---M--	200	added ('OK')	text/css	etag:%22835-60af81a18884c%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-256.css?ver=1700910566	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-2568dc1.css	(from http://localhost:8080/cramy/)
18:49:01	59344/59344	---M--	200	added ('OK')	text/css	etag:%22e7d0-60a21ea74c81d%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min8864.css	(from http://localhost:8080/cramy/)
18:49:03	26702/26702	---M--	200	added ('OK')	text/css	etag:%22684e-60a21ea751a19%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.17.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min8864.css	(from http://localhost:8080/cramy/)
18:49:03	18505/18505	---M--	200	added ('OK')	text/css	etag:%224849-60af818958427%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-186.css?ver=1700910540	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-186f15d.css	(from http://localhost:8080/cramy/)
18:49:04	66498/66498	---MC-	200	added ('OK')	application/rss+xml	etag:%225a5971e1b29f619ed647ccc8f44a4128%22	http://localhost:8080/cramy/feed/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/feed/index.html	(from http://localhost:8080/cramy/)
18:49:05	8731/8731	---M--	200	added ('OK')	text/css	etag:%22221b-60a5a3c9567a0%22	http://localhost:8080/cramy/wp-content/plugins/sellkit-pro/assets/dist/css/swatches-frontend.min.css?ver=1.7.1	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/sellkit-pro/assets/dist/css/swatches-frontend.min4735.css	(from http://localhost:8080/cramy/)
18:49:05	14404/14404	---M--	200	added ('OK')	text/css	etag:%223844-60af818983342%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-145.css?ver=1700910541	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-145d718.css	(from http://localhost:8080/cramy/)
18:49:05	11367/11367	---M--	200	added ('OK')	text/css	etag:%222c67-60af81899adf1%22	http://localhost:8080/cramy/wp-content/uploads/elementor/css/post-172.css?ver=1700910541	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/elementor/css/post-172d718.css	(from http://localhost:8080/cramy/)
18:49:06	57912/57912	---M--	200	added ('OK')	text/css	etag:%22e238-60a21ea74ef28%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://localhost:8080/cramy/)
18:49:07	669/669	---M--	200	added ('OK')	text/css	etag:%2229d-60a21ea750694%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from http://localhost:8080/cramy/)
18:49:07	675/675	---M--	200	added ('OK')	text/css	etag:%222a3-60a21ea74cfed%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from http://localhost:8080/cramy/)
18:49:09	3037/3037	---M--	200	added ('OK')	application/javascript	etag:%22bdd-60a5a2b5453ba%22	http://localhost:8080/cramy/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.3.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9662.js	(from http://localhost:8080/cramy/)
18:49:09	1845/1845	---M--	200	added ('OK')	application/javascript	etag:%22735-60a5a2b614253%22	http://localhost:8080/cramy/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.3.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min1e55.js	(from http://localhost:8080/cramy/)
18:49:09	9636/9636	---M--	200	added ('OK')	application/javascript	etag:%2225a4-60a5a2b5b3088%22	http://localhost:8080/cramy/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.3.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.mine58f.js	(from http://localhost:8080/cramy/)
18:49:10	13577/13577	---M--	200	added ('OK')	application/javascript	etag:%223509-60a5a1de22668%22	http://localhost:8080/cramy/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://localhost:8080/cramy/)
18:49:10	2139/2139	---M--	200	added ('OK')	application/javascript	etag:%2285b-60a5a2b5b24d1%22	http://localhost:8080/cramy/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.3.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9662.js	(from http://localhost:8080/cramy/)
18:49:10	354/354	---M--	200	added ('OK')	application/javascript	etag:%22162-60a598674dfeb%22	http://localhost:8080/cramy/wp-content/themes/jupiterx/lib/assets/dist/js/utils.min.js?ver=3.2.0	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/themes/jupiterx/lib/assets/dist/js/utils.min55a0.js	(from http://localhost:8080/cramy/)
18:49:11	12358/12358	---M--	200	added ('OK')	application/javascript	etag:%223046-60a59866f7218%22	http://localhost:8080/cramy/wp-content/themes/jupiterx/lib/admin/assets/lib/webfont/webfont.min.js?ver=1.6.26	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/themes/jupiterx/lib/admin/assets/lib/webfont/webfont.min8a33.js	(from http://localhost:8080/cramy/)
18:49:12	15055/15055	---M--	200	added ('OK')	application/javascript	etag:%223acf-60a21ea75ba2b%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.17.3	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min8864.js	(from http://localhost:8080/cramy/)
18:49:13	87553/87553	---M--	200	added ('OK')	application/javascript	etag:%2215601-60a5a1de4e139%22	http://localhost:8080/cramy/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-includes/js/jquery/jquery.minf43b.js	(from http://localhost:8080/cramy/)
18:49:25	828/828	---M--	200	added ('OK')	text/xml	date:Mon,%2027%20Nov%202023%2016:49:22%20GMT	http://localhost:8080/cramy/xmlrpc.php?rsd	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/xmlrpc0db0.php	(from http://localhost:8080/cramy/)
18:49:27	2107/2107	---M--	200	added ('OK')	application/json	date:Mon,%2027%20Nov%202023%2016:49:25%20GMT	http://localhost:8080/cramy/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcramy%2F	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-json/oembed/1.0/embed1b90.json	(from http://localhost:8080/cramy/)
18:49:30	128682/128682	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Nov%202023%2016:49:11%20GMT	http://localhost:8080/cramy/wp-json/wp/v2/pages/8	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-json/wp/v2/pages/8.json	(from http://localhost:8080/cramy/)
18:49:30	2262/2262	---M--	200	added ('OK')	text/xml	date:Mon,%2027%20Nov%202023%2016:49:27%20GMT	http://localhost:8080/cramy/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fcramy%2F&format=xml	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-json/oembed/1.0/embed764c	(from http://localhost:8080/cramy/)
18:49:30	9921/9921	---M--	200	added ('OK')	text/css	etag:%2226c1-60a21ea6b9bb4%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from http://localhost:8080/cramy/)
18:49:31	9108/9108	---M--	200	added ('OK')	image/x-icon	etag:%222394-60a5986775c45%22	http://localhost:8080/cramy/wp-content/themes/jupiterx/lib/favicon.ico	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/themes/jupiterx/lib/favicon.ico	(from http://localhost:8080/cramy/)
18:49:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2016:49:30%20GMT	http://localhost:8080/cramy/contact	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/contact	(from http://localhost:8080/cramy/)
18:49:45	239598/239598	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:30%20GMT	http://localhost:8080/cramy/about/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/about/index.html	(from http://localhost:8080/cramy/)
18:49:50	168500/168500	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:31%20GMT	http://localhost:8080/cramy/packages/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/packages/index.html	(from http://localhost:8080/cramy/)
18:49:50	178322/178322	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:33%20GMT	http://localhost:8080/cramy/transformations/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/transformations/index.html	(from http://localhost:8080/cramy/)
18:49:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2016:49:50%20GMT	http://localhost:8080/cramy/contact	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/contact.2f.delayed	(from http://localhost:8080/cramy/)
18:49:56	178981/178981	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:46%20GMT	http://localhost:8080/cramy/packages/diabates-nutrition/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/packages/diabates-nutrition/index.html	(from http://localhost:8080/cramy/)
18:50:02	178968/178968	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:50%20GMT	http://localhost:8080/cramy/packages/workout-routines/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/packages/workout-routines/index.html	(from http://localhost:8080/cramy/)
18:50:02	175295/175295	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:49:53%20GMT	http://localhost:8080/cramy/contact/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/contact/index.html	(from http://localhost:8080/cramy/)
18:50:05	162264/162264	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2016:49:56%20GMT	http://localhost:8080/cramy/services	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/services.30.delayed	(from http://localhost:8080/cramy/)
18:50:08	12791/12791	---M--	200	added ('OK')	image/jpeg	etag:%2231f7-60a8425ca40c8%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/328c72753bd-300x200.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/328c72753bd-300x200.jpg	(from http://localhost:8080/cramy/)
18:50:14	52353/52353	---M--	200	added ('OK')	image/jpeg	etag:%22cc81-60afaaab231a6%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/3f48edaf-b96f-4117-8d03-88376c812bdc%d9%8a-1-768x1024.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/3f48edaf-b96f-4117-8d03-88376c812bdc%d9%8a-1-768x1024.jpg	(from http://localhost:8080/cramy/)
18:50:17	56799/56799	---M--	200	added ('OK')	image/jpeg	etag:%22dddf-60a963649dbbd%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/bd893ce4-6e03-4c21-8cc5-50865445eeded-e1700490132254.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/bd893ce4-6e03-4c21-8cc5-50865445eeded-e1700490132254.jpg	(from http://localhost:8080/cramy/)
18:50:17	19788/19788	---M--	200	added ('OK')	image/jpeg	etag:%224d4c-60a96328aa94f%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/d65923d8-dc94-4bb5-a6b1-f484009ad254d-e1700490069507.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/d65923d8-dc94-4bb5-a6b1-f484009ad254d-e1700490069507.jpg	(from http://localhost:8080/cramy/)
18:50:24	115372/115372	---M--	200	added ('OK')	image/jpeg	etag:%221c2ac-60a842386791f%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/71b4319f3f-768x474.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/71b4319f3f-768x474.jpg	(from http://localhost:8080/cramy/)
18:50:26	57873/57873	---M--	200	added ('OK')	image/jpeg	etag:%22e211-60a85543d686e%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/9acbf568-0649-4a46-9a27-e9a15b33a0f7d.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/9acbf568-0649-4a46-9a27-e9a15b33a0f7d.jpg	(from http://localhost:8080/cramy/)
18:50:27	10101/10101	---M--	200	added ('OK')	text/css	etag:%222775-60a21ea6b74ab%22	http://localhost:8080/cramy/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from http://localhost:8080/cramy/)
18:50:28	62099/62099	---M--	200	added ('OK')	image/jpeg	etag:%22f293-60a855511cd25%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/f6467ad5-b1eb-4176-b1fb-74dacd935b6ed.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/f6467ad5-b1eb-4176-b1fb-74dacd935b6ed.jpg	(from http://localhost:8080/cramy/)
18:50:33	55199/55199	---M--	200	added ('OK')	image/jpeg	etag:%22d79f-60a8555dbae51%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/8a687ac0-0e24-46da-a765-26c54696d3ebd.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/8a687ac0-0e24-46da-a765-26c54696d3ebd.jpg	(from http://localhost:8080/cramy/)
18:50:45	68254/68254	---M--	200	added ('OK')	image/jpeg	etag:%2210a9e-60a82efa9d4da%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/429cc8312fd.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/429cc8312fd.jpg	(from http://localhost:8080/cramy/)
18:50:46	117705/117705	---M--	200	added ('OK')	image/jpeg	etag:%221cbc9-60a832eaf4bf8%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/eda4acb405d.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/eda4acb405d.jpg	(from http://localhost:8080/cramy/)
18:50:48	129791/129791	---M--	200	added ('OK')	image/jpeg	etag:%221faff-60a82ed0643b2%22	http://localhost:8080/cramy/wp-content/uploads/2023/11/cc211cf035d.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2023/11/cc211cf035d.jpg	(from http://localhost:8080/cramy/)
18:50:53	60307/60307	---M--	200	added ('OK')	image/jpeg	etag:%22eb93-60a68eadc4b5c%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-02.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-02.jpg	(from http://localhost:8080/cramy/)
18:50:56	168590/168590	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:50:49%20GMT	http://localhost:8080/cramy/customer/riley-watts/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/customer/riley-watts/index.html	(from http://localhost:8080/cramy/)
18:50:58	93511/93511	---M--	200	added ('OK')	image/jpeg	etag:%2216d47-60a68eb378a34%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-06.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-06.jpg	(from http://localhost:8080/cramy/)
18:51:01	60979/60979	---M--	200	added ('OK')	image/jpeg	etag:%22ee33-60a68eb6679a7%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-08.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-08.jpg	(from http://localhost:8080/cramy/)
18:51:04	168602/168602	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:50:56%20GMT	http://localhost:8080/cramy/customer/yasmin-gibson/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/customer/yasmin-gibson/index.html	(from http://localhost:8080/cramy/)
18:51:06	65958/65958	---M--	200	added ('OK')	image/jpeg	etag:%22101a6-60a68eb096f0c%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-04.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-04.jpg	(from http://localhost:8080/cramy/)
18:51:10	168614/168614	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:51:01%20GMT	http://localhost:8080/cramy/customer/dexter-atkinson/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/customer/dexter-atkinson/index.html	(from http://localhost:8080/cramy/)
18:51:14	168596/168596	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2016:51:06%20GMT	http://localhost:8080/cramy/customer/alia-ramirez/	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/customer/alia-ramirez/index.html	(from http://localhost:8080/cramy/)
18:51:17	50463/50463	---M--	200	added ('OK')	image/jpeg	etag:%22c51f-60a68eac7307b%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-01.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-01.jpg	(from http://localhost:8080/cramy/)
18:51:18	125141/125141	---M--	200	added ('OK')	image/jpeg	etag:%221e8d5-60a68eb20c36a%22	http://localhost:8080/cramy/wp-content/uploads/2020/04/customers-05.jpg	C:/My%20Web%20Sites/cramy/localhost_8080/cramy/wp-content/uploads/2020/04/customers-05.jpg	(from http://localhost:8080/cramy/)
